Country,League,Season,data,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,rodada,hora,cidade
Brazil,Serie A,2024,20/06/2024,22:30,Vitoria,Atletico-MG,4.0,2.0,H,3.0,2.95,2.77,3.06,3.0,2.85,2.91,2.9,2.7,,,,10.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,20/06/2024,22:30,Vitoria,Atletico-MG,4.0,2.0,H,3.0,2.95,2.77,3.06,3.0,2.85,2.91,2.9,2.7,,,,10.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,21/06/2024,00:00,Flamengo RJ,Bahia,2.0,1.0,H,1.62,4.06,5.77,1.65,4.1,6.1,1.6,3.96,5.38,,,,,,
Brazil,Serie A,2024,21/06/2024,01:30,Palmeiras,Bragantino,2.0,1.0,H,1.76,3.7,5.04,1.77,3.78,5.75,1.71,3.67,4.9,,,,,,
Brazil,Serie A,2024,22/06/2024,20:00,Criciuma,Botafogo RJ,2.0,1.0,H,3.04,3.31,2.49,3.11,3.34,2.5,3.0,3.21,2.4,,,,11.0,16:00,"Criciuma, Brazil"
Brazil,Serie A,2024,22/06/2024,20:00,Criciuma,Botafogo RJ,2.0,1.0,H,3.04,3.31,2.49,3.11,3.34,2.5,3.0,3.21,2.4,,,,11.0,17:30,"Curitiba, Brazil"
Brazil,Serie A,2024,22/06/2024,20:00,Criciuma,Botafogo RJ,2.0,1.0,H,3.04,3.31,2.49,3.11,3.34,2.5,3.0,3.21,2.4,,,,11.0,18:30,"Cuiaba, Brazil"
Brazil,Serie A,2024,22/06/2024,20:00,Criciuma,Botafogo RJ,2.0,1.0,H,3.04,3.31,2.49,3.11,3.34,2.5,3.0,3.21,2.4,,,,11.0,21:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,22/06/2024,21:30,Gremio,Internacional,0.0,1.0,A,3.25,3.01,2.55,3.25,3.06,2.68,3.03,2.97,2.55,,,,11.0,16:00,"Criciuma, Brazil"
Brazil,Serie A,2024,22/06/2024,21:30,Gremio,Internacional,0.0,1.0,A,3.25,3.01,2.55,3.25,3.06,2.68,3.03,2.97,2.55,,,,11.0,17:30,"Curitiba, Brazil"
Brazil,Serie A,2024,22/06/2024,21:30,Gremio,Internacional,0.0,1.0,A,3.25,3.01,2.55,3.25,3.06,2.68,3.03,2.97,2.55,,,,11.0,18:30,"Cuiaba, Brazil"
Brazil,Serie A,2024,22/06/2024,21:30,Gremio,Internacional,0.0,1.0,A,3.25,3.01,2.55,3.25,3.06,2.68,3.03,2.97,2.55,,,,11.0,21:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,22/06/2024,22:30,Cuiaba,Atletico GO,0.0,0.0,D,2.08,3.2,4.17,2.14,3.3,4.17,2.05,3.15,3.91,,,,11.0,16:00,"Criciuma, Brazil"
Brazil,Serie A,2024,22/06/2024,22:30,Cuiaba,Atletico GO,0.0,0.0,D,2.08,3.2,4.17,2.14,3.3,4.17,2.05,3.15,3.91,,,,11.0,17:30,"Curitiba, Brazil"
Brazil,Serie A,2024,22/06/2024,22:30,Cuiaba,Atletico GO,0.0,0.0,D,2.08,3.2,4.17,2.14,3.3,4.17,2.05,3.15,3.91,,,,11.0,18:30,"Cuiaba, Brazil"
Brazil,Serie A,2024,22/06/2024,22:30,Cuiaba,Atletico GO,0.0,0.0,D,2.08,3.2,4.17,2.14,3.3,4.17,2.05,3.15,3.91,,,,11.0,21:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,01:30,Vasco,Sao Paulo,4.0,1.0,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1.0,1.0,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4.0,1.0,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0.0,1.0,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1.0,1.0,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2.0,1.0,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,18:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3.0,1.0,H,1.42,4.64,8.34,1.44,4.9,9.0,1.39,4.49,8.17,,,,11.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,20:00,Goiania
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,20:00,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,21:30,Salvador; Brazil
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,21:30,Fortaleza
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2.0,1.0,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,,12.0,21:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,20:00,Goiania
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,20:00,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,21:30,Salvador; Brazil
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,21:30,Fortaleza
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2.0,0.0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,,12.0,21:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Atletico GO,Gremio,1.0,1.0,D,2.26,3.18,3.63,2.29,3.23,3.67,2.19,3.15,3.48,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Atletico GO,Gremio,1.0,1.0,D,2.26,3.18,3.63,2.29,3.23,3.67,2.19,3.15,3.48,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Corinthians,Cuiaba,1.0,1.0,D,2.05,3.29,4.14,2.06,3.29,4.4,2.0,3.19,4.08,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Corinthians,Cuiaba,1.0,1.0,D,2.05,3.29,4.14,2.06,3.29,4.4,2.0,3.19,4.08,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Juventude,Flamengo RJ,2.0,1.0,H,4.9,3.43,1.85,5.0,3.43,1.96,4.55,3.31,1.86,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,00:00,Juventude,Flamengo RJ,2.0,1.0,H,4.9,3.43,1.85,5.0,3.43,1.96,4.55,3.31,1.86,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Bahia,Vasco,2.0,1.0,H,1.61,4.07,5.86,1.63,4.1,5.9,1.59,3.93,5.59,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Bahia,Vasco,2.0,1.0,H,1.61,4.07,5.86,1.63,4.1,5.9,1.59,3.93,5.59,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Fortaleza,Palmeiras,3.0,0.0,H,3.19,3.18,2.45,3.25,3.2,2.46,3.1,3.09,2.41,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Fortaleza,Palmeiras,3.0,0.0,H,3.19,3.18,2.45,3.25,3.2,2.46,3.1,3.09,2.41,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Internacional,Atletico-MG,1.0,2.0,A,2.08,3.03,3.9,2.25,3.26,4.2,2.13,3.05,3.8,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,01:30,Internacional,Atletico-MG,1.0,2.0,A,2.08,3.03,3.9,2.25,3.26,4.2,2.13,3.05,3.8,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/06/2024,23:00,Fluminense,Vitoria,0.0,1.0,A,1.88,3.59,4.44,1.92,3.65,4.72,1.86,3.47,4.26,,,,12.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,27/06/2024,23:00,Fluminense,Vitoria,0.0,1.0,A,1.88,3.59,4.44,1.92,3.65,4.72,1.86,3.47,4.26,,,,12.0,19:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/06/2024,00:00,Sao Paulo,Criciuma,2.0,1.0,H,1.56,4.17,6.38,1.59,4.2,6.6,1.53,4.05,6.14,,,,,,
Brazil,Serie A,2024,29/06/2024,22:30,Cuiaba,Bragantino,1.0,1.0,D,2.8,3.11,2.83,2.82,3.14,2.88,2.69,3.05,2.77,,,,13.0,18:30,Cuiaba
Brazil,Serie A,2024,29/06/2024,22:30,Cuiaba,Bragantino,1.0,1.0,D,2.8,3.11,2.83,2.82,3.14,2.88,2.69,3.05,2.77,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,29/06/2024,22:30,Vasco,Botafogo RJ,1.0,1.0,D,3.08,3.08,2.6,3.17,3.25,2.6,3.01,3.09,2.47,,,,13.0,18:30,Cuiaba
Brazil,Serie A,2024,29/06/2024,22:30,Vasco,Botafogo RJ,1.0,1.0,D,3.08,3.08,2.6,3.17,3.25,2.6,3.01,3.09,2.47,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,11:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,16:00,Fortaleza
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,18:30,"Criciuma, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1.0,1.0,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,,13.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,11:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,16:00,Fortaleza
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,18:30,"Criciuma, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2.0,1.0,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,,13.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,11:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,16:00,Fortaleza
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,18:30,"Criciuma, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1.0,0.0,H,1.93,3.4,4.49,2.0,3.45,4.72,1.91,3.33,4.26,,,,13.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,11:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,16:00,Fortaleza
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,18:30,"Criciuma, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3.0,1.0,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,,13.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,11:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,16:00,Fortaleza
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,18:30,"Criciuma, Brazil"
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1.0,1.0,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,,13.0,18:30,Salvador; Brazil
